track_title,album_title,artist_name
Simon Sez (Album Version),Tiempo De Vals,Chayanne
"Soleil, Soleil (Album Version)",Tiempo De Vals,Chayanne
Tiempo De Vals,Tiempo De Vals,Chayanne
Dónde Vas (Riso E Dor) (Album Version),Tiempo De Vals,Chayanne
La Fuerza De Amar (A Forca Do Amor) (Album Version),Tiempo De Vals,Chayanne
Sueño Perdido (Luz Da Manha) (Album Version),Tiempo De Vals,Chayanne
No Pensar en Ti (Album Version),Tiempo De Vals,Chayanne
Tu Pirata Soy Yo,Chayanne,Chayanne
Dile a Todo el Mundo No,Chayanne,Chayanne
Fuiste un Trozo de Hielo en la Escarcha,Chayanne,Chayanne
Pata-Pata (feat. Miriam Makeba),Chayanne,Chayanne
Palo Bonito,Chayanne,Chayanne
Este Ritmo Se Baila Así,Chayanne,Chayanne
Marinero,Chayanne,Chayanne
Fantasias,Chayanne,Chayanne
Tengo Esperanza (Gritos de Guerra),Chayanne,Chayanne
Conquistador,Chayanne,Chayanne
Fiesta En América,Chayanne,Chayanne
Digo No,Chayanne,Chayanne
Para Tenerte Otra Vez,Chayanne,Chayanne
Peligro De Amor (Album Version),Chayanne,Chayanne
Tú Y Yo (Album Version),Chayanne,Chayanne
Violeta,Chayanne,Chayanne
Quién Soy Yo,Chayanne,Chayanne
Te Deseo,Chayanne,Chayanne
Emociones Cuántas Emociones,Chayanne,Chayanne
Esperanza,Chayanne,Chayanne
Sangre Latina,Sangre Latina,Chayanne
Amo a una Estrella,Sangre Latina,Chayanne
Vuelve,Sangre Latina,Chayanne
Qué Será?,Sangre Latina,Chayanne
Unica,Sangre Latina,Chayanne
Una Foto para Dos,Sangre Latina,Chayanne
Jana,Sangre Latina,Chayanne
Voy,Sangre Latina,Chayanne
Latin Lover,Sangre Latina,Chayanne
Chayanne Es Mi Nombre,Es Mi Nombre,Chayanne
De Dos en Dos,Es Mi Nombre,Chayanne
Chinatown,Es Mi Nombre,Chayanne
Sexy,Es Mi Nombre,Chayanne
Un Nuevo Juego,Es Mi Nombre,Chayanne
Loco,Es Mi Nombre,Chayanne
Chicos Malos,Es Mi Nombre,Chayanne
Una Marciana en la Avenida,Es Mi Nombre,Chayanne
Dime Donde Voy,Es Mi Nombre,Chayanne
Estar a Tu Lado,Es Mi Nombre,Chayanne
Y Que Culpa Tengo Yo?,Es Mi Nombre,Chayanne
Y Tú Te Vas (Latin Pop Mix Radio Edit),Y Tu Te Vas,Chayanne
Y Tú Te Vas (Dance Mix Radio Edit),Y Tu Te Vas,Chayanne
Y Tú Te Vas (Dance Mix Extended Version),Y Tu Te Vas,Chayanne
Y Tú Te Vas,Y Tu Te Vas,Chayanne
UN SIGLO SIN TI,UN SIGLO SIN TI,Chayanne
Bailando Bachata,Bailando Bachata,Chayanne
Como Tú y Yo,Como Tú y Yo,Chayanne
Todo Sol (Ao Vivo),Matheus & Kauan Especial Praiou,Matheus & Kauan
Ilusão De Ótica (Ao Vivo),Matheus & Kauan Especial Praiou,Matheus & Kauan
A Nossa Praia (Ao Vivo),Matheus & Kauan Especial Praiou,Matheus & Kauan
Quarta Cadeira (Ao Vivo),Matheus & Kauan Especial Praiou,Matheus & Kauan
Cronômetro (Ao Vivo),Matheus & Kauan Especial Praiou,Matheus & Kauan
Que Sorte A Nossa (Ao Vivo),Matheus & Kauan Especial Praiou,Matheus & Kauan
Nessas Horas (Ao Vivo),Matheus & Kauan Especial Praiou,Matheus & Kauan
Decide Aí (Na Praia / Ao Vivo),Matheus & Kauan Especial Praiou,Matheus & Kauan
O Nosso Santo Bateu (Live),Matheus & Kauan Especial Praiou,Matheus & Kauan
Te Assumi Pro Brasil (Ao Vivo),Matheus & Kauan Especial Praiou,Matheus & Kauan
Próximo Amor (Ao Vivo),Matheus & Kauan Especial Praiou,Matheus & Kauan
A Chance É Grande (Ao Vivo),Matheus & Kauan Especial Praiou,Matheus & Kauan
A Rosa E O Beija-Flor (Na Praia / Ao Vivo),Matheus & Kauan Especial Praiou,Matheus & Kauan
Ser Humano Ou Anjo (Ao Vivo),Matheus & Kauan Especial Praiou,Matheus & Kauan
Me Amar Amanhã (Na Praia / Ao Vivo),Matheus & Kauan Especial Praiou,Matheus & Kauan
Antídoto (Ao Vivo),Matheus & Kauan Especial Praiou,Matheus & Kauan
Expectativa x Realidade,Matheus & Kauan Especial Praiou,Matheus & Kauan
Investimento,Matheus & Kauan Especial Praiou,Matheus & Kauan
Nem Doeu (Ao Vivo),Matheus & Kauan Especial Praiou,Matheus & Kauan
Te Amo À Beça (Live),Matheus & Kauan Especial Praiou,Matheus & Kauan
Ilusão De Ótica (Ao Vivo),Se chorar me der marcas de expressão…,Matheus & Kauan
Marcas De Expressão (Ao Vivo),Se chorar me der marcas de expressão…,Matheus & Kauan
Cronômetro (Ao Vivo),Se chorar me der marcas de expressão…,Matheus & Kauan
Carona (Ao Vivo),Se chorar me der marcas de expressão…,Matheus & Kauan
Não Vitalício (Nunca Mais) / A Rosa E O Beija Flor / Quarta Cadeira (Ao Vivo),Se chorar me der marcas de expressão…,Matheus & Kauan
Nessas Horas (Ao Vivo),Se chorar me der marcas de expressão…,Matheus & Kauan
Vou Ter Que Superar (Ao Vivo),Se chorar me der marcas de expressão…,Matheus & Kauan
Se Vale Minha Paz (Ao Vivo),Se chorar me der marcas de expressão…,Matheus & Kauan
Decide Aí (Na Praia / Ao Vivo),Se chorar me der marcas de expressão…,Matheus & Kauan
Que Sorte A Nossa (Ao Vivo),Se chorar me der marcas de expressão…,Matheus & Kauan
Me Ama Mesmo (Ao Vivo),Se chorar me der marcas de expressão…,Matheus & Kauan
O Nosso Santo Bateu (Live),Se chorar me der marcas de expressão…,Matheus & Kauan
Te Assumi Pro Brasil (Ao Vivo),Se chorar me der marcas de expressão…,Matheus & Kauan
A Chance É Grande (Ao Vivo),Se chorar me der marcas de expressão…,Matheus & Kauan
"Beijei, Bebi (Ao Vivo)",Se chorar me der marcas de expressão…,Matheus & Kauan
Ilusão De Ótica (Ao Vivo),De Carona com Matheus e Kauan,Matheus & Kauan
Carona (Ao Vivo),De Carona com Matheus e Kauan,Matheus & Kauan
Cronômetro (Ao Vivo),De Carona com Matheus e Kauan,Matheus & Kauan
Quarta Cadeira (Ao Vivo),De Carona com Matheus e Kauan,Matheus & Kauan
Vou Ter Que Superar (Ao Vivo),De Carona com Matheus e Kauan,Matheus & Kauan
Decide Aí (Na Praia / Ao Vivo),De Carona com Matheus e Kauan,Matheus & Kauan
Que Sorte A Nossa (Ao Vivo),De Carona com Matheus e Kauan,Matheus & Kauan
Me Ama Mesmo (Ao Vivo),De Carona com Matheus e Kauan,Matheus & Kauan
Incerteza (Na Praia / Ao Vivo),De Carona com Matheus e Kauan,Matheus & Kauan
Ao Vivo E A Cores (Ao Vivo),De Carona com Matheus e Kauan,Matheus & Kauan
O Nosso Santo Bateu (Live),De Carona com Matheus e Kauan,Matheus & Kauan
Nessas Horas (Ao Vivo),De Carona com Matheus e Kauan,Matheus & Kauan
Pactos (Ao Vivo),De Carona com Matheus e Kauan,Matheus & Kauan
A Rosa E O Beija-Flor (Na Praia / Ao Vivo),De Carona com Matheus e Kauan,Matheus & Kauan
Te Assumi Pro Brasil (Ao Vivo),De Carona com Matheus e Kauan,Matheus & Kauan
Não Recomendo (Ao Vivo),De Carona com Matheus e Kauan,Matheus & Kauan
Ser Humano Ou Anjo (Ao Vivo),De Carona com Matheus e Kauan,Matheus & Kauan
Abelha Sem Mel (Na Praia / Ao Vivo),De Carona com Matheus e Kauan,Matheus & Kauan
Oitava Dose (Ao Vivo),De Carona com Matheus e Kauan,Matheus & Kauan
Antídoto (Ao Vivo),De Carona com Matheus e Kauan,Matheus & Kauan
Ilusão De Ótica (Ao Vivo),Envolvente (Ao Vivo / Vol.2),Matheus & Kauan
Carona (Ao Vivo),Envolvente (Ao Vivo / Vol.2),Matheus & Kauan
Essa Rua (Ao Vivo),Envolvente (Ao Vivo / Vol.2),Matheus & Kauan
Um Cara Novo (Ao Vivo),Envolvente (Ao Vivo / Vol.2),Matheus & Kauan
"Beijei, Bebi (Ao Vivo)",Envolvente (Ao Vivo / Vol.2),Matheus & Kauan
Aquário (Ao Vivo),Envolvente (Ao Vivo / Vol.2),Matheus & Kauan
Amanhã (Ao Vivo),Envolvente (Ao Vivo / Vol.2),Matheus & Kauan
Desfecho De Classe (Ao Vivo),Envolvente (Ao Vivo / Vol.2),Matheus & Kauan
Soro De Bar (Ao Vivo),Envolvente (Ao Vivo / Vol.2),Matheus & Kauan
Me Ama Mesmo (Ao Vivo),Envolvente (Ao Vivo / Vol.2),Matheus & Kauan
Ilusão De Ótica (Ao Vivo),Envolvente (Ao Vivo / Vol.3),Matheus & Kauan
Próximo Amor (Ao Vivo),Envolvente (Ao Vivo / Vol.3),Matheus & Kauan
Carona (Ao Vivo),Envolvente (Ao Vivo / Vol.3),Matheus & Kauan
Marcas De Expressão (Ao Vivo),Envolvente (Ao Vivo / Vol.3),Matheus & Kauan
Essa Rua (Ao Vivo),Envolvente (Ao Vivo / Vol.3),Matheus & Kauan
Um Cara Novo (Ao Vivo),Envolvente (Ao Vivo / Vol.3),Matheus & Kauan
Amando Errado (Ao Vivo),Envolvente (Ao Vivo / Vol.3),Matheus & Kauan
"Beijei, Bebi (Ao Vivo)",Envolvente (Ao Vivo / Vol.3),Matheus & Kauan
Aquário (Ao Vivo),Envolvente (Ao Vivo / Vol.3),Matheus & Kauan
Amanhã (Ao Vivo),Envolvente (Ao Vivo / Vol.3),Matheus & Kauan
Desfecho De Classe (Ao Vivo),Envolvente (Ao Vivo / Vol.3),Matheus & Kauan
Soro De Bar (Ao Vivo),Envolvente (Ao Vivo / Vol.3),Matheus & Kauan
Péssimas Escolhas (Ao Vivo),Envolvente (Ao Vivo / Vol.3),Matheus & Kauan
Me Ama Mesmo (Ao Vivo),Envolvente (Ao Vivo / Vol.3),Matheus & Kauan
Ilusão De Ótica (Ao Vivo),Sabe o que é que deu? Deu a lógica!,Matheus & Kauan
Essa Rua (Ao Vivo),Sabe o que é que deu? Deu a lógica!,Matheus & Kauan
Me Ama Mesmo (Ao Vivo),Sabe o que é que deu? Deu a lógica!,Matheus & Kauan
Quarta Cadeira (Ao Vivo),Sabe o que é que deu? Deu a lógica!,Matheus & Kauan
O Nosso Santo Bateu (Live),Sabe o que é que deu? Deu a lógica!,Matheus & Kauan
Cronômetro (Ao Vivo),Sabe o que é que deu? Deu a lógica!,Matheus & Kauan
Que Sorte A Nossa (Ao Vivo),Sabe o que é que deu? Deu a lógica!,Matheus & Kauan
A Nossa Praia (Ao Vivo),Sabe o que é que deu? Deu a lógica!,Matheus & Kauan
Me Amar Amanhã (Na Praia / Ao Vivo),Sabe o que é que deu? Deu a lógica!,Matheus & Kauan
A Rosa E O Beija-Flor (Na Praia / Ao Vivo),Sabe o que é que deu? Deu a lógica!,Matheus & Kauan
"Beijei, Bebi (Ao Vivo)",Sabe o que é que deu? Deu a lógica!,Matheus & Kauan
Nessas Horas (Ao Vivo),Sabe o que é que deu? Deu a lógica!,Matheus & Kauan
Soro De Bar (Ao Vivo),Sabe o que é que deu? Deu a lógica!,Matheus & Kauan
Quebra Minha Promessa (Ao Vivo),Sabe o que é que deu? Deu a lógica!,Matheus & Kauan
Meu Oxigênio (Ao Vivo),Sabe o que é que deu? Deu a lógica!,Matheus & Kauan
Decide Aí (Na Praia / Ao Vivo),Sabe o que é que deu? Deu a lógica!,Matheus & Kauan
Amor Sem Medida (Te Voy A Amar) (Live),Sabe o que é que deu? Deu a lógica!,Matheus & Kauan
Ser Humano Ou Anjo (Ao Vivo),Sabe o que é que deu? Deu a lógica!,Matheus & Kauan
Litrão (Ao Vivo Em Recife / 2020),Sabe o que é que deu? Deu a lógica!,Matheus & Kauan
O Que Nunca Acabou (Ao Vivo),Sabe o que é que deu? Deu a lógica!,Matheus & Kauan
Me Ama Mesmo (Ao Vivo),2024 do Matheus e Kauan,Matheus & Kauan
Não Recomendo (Ao Vivo),2024 do Matheus e Kauan,Matheus & Kauan
Cronômetro (Ao Vivo),2024 do Matheus e Kauan,Matheus & Kauan
Vou Ter Que Superar (Ao Vivo),2024 do Matheus e Kauan,Matheus & Kauan
Pactos (Ao Vivo),2024 do Matheus e Kauan,Matheus & Kauan
A Rosa E O Beija-Flor (Na Praia / Ao Vivo),2024 do Matheus e Kauan,Matheus & Kauan
Decide Aí (Na Praia / Ao Vivo),2024 do Matheus e Kauan,Matheus & Kauan
Quarta Cadeira (Ao Vivo),2024 do Matheus e Kauan,Matheus & Kauan
Te Assumi Pro Brasil (Ao Vivo),2024 do Matheus e Kauan,Matheus & Kauan
O Nosso Santo Bateu (Live),2024 do Matheus e Kauan,Matheus & Kauan
Que Sorte A Nossa (Ao Vivo),2024 do Matheus e Kauan,Matheus & Kauan
Ser Humano Ou Anjo (Ao Vivo),2024 do Matheus e Kauan,Matheus & Kauan
Gatilho (Ao Vivo),2024 do Matheus e Kauan,Matheus & Kauan
Basiquinho (Ao Vivo),2024 do Matheus e Kauan,Matheus & Kauan
Quem Tá Fora (Ao Vivo),2024 do Matheus e Kauan,Matheus & Kauan
Litrão (Ao Vivo Em Recife / 2020),2024 do Matheus e Kauan,Matheus & Kauan
Ao Vivo E A Cores (Ao Vivo),2024 do Matheus e Kauan,Matheus & Kauan
Nessas Horas (Ao Vivo),2024 do Matheus e Kauan,Matheus & Kauan
Se Vale Minha Paz (Ao Vivo),2024 do Matheus e Kauan,Matheus & Kauan
Cronômetro (Ao Vivo),Praiou (Ao Vivo / Vol.4),Matheus & Kauan
Não Recomendo (Ao Vivo),Praiou (Ao Vivo / Vol.4),Matheus & Kauan
Efeito Dominó (Ao Vivo),Praiou (Ao Vivo / Vol.4),Matheus & Kauan
Antecedentes Sentimentais (Ao Vivo),Praiou (Ao Vivo / Vol.4),Matheus & Kauan
Não Sei Se Tô Solteiro (Ao Vivo),Praiou (Ao Vivo / Vol.4),Matheus & Kauan
Quem Tá Fora (Ao Vivo),Praiou (Ao Vivo / Vol.4),Matheus & Kauan
Caminho Sem Volta (Ao Vivo),Praiou (Ao Vivo / Vol.4),Matheus & Kauan
Não Mudava Nada (Ao Vivo),Praiou (Ao Vivo / Vol.4),Matheus & Kauan
Some (Ao Vivo),Praiou (Ao Vivo / Vol.4),Matheus & Kauan
Não Sirvo (Ao Vivo),Praiou (Ao Vivo / Vol.4),Matheus & Kauan
Quebra Minha Promessa (Ao Vivo),Praiou (Ao Vivo / Vol.4),Matheus & Kauan
Asinha Solta (Ao Vivo),Praiou (Ao Vivo / Vol.4),Matheus & Kauan
Pega Na Mão Da Festa (Ao Vivo),Praiou (Ao Vivo / Vol.4),Matheus & Kauan
Próximas Ficadas (Ao Vivo),Praiou (Ao Vivo / Vol.4),Matheus & Kauan
Toda Vez Menos Hoje (Ao Vivo),Praiou (Ao Vivo / Vol.4),Matheus & Kauan
Novos Ares (Ao Vivo),Praiou (Ao Vivo / Vol.4),Matheus & Kauan
Sacada De Gênio (Ao Vivo),Praiou (Ao Vivo / Vol.4),Matheus & Kauan
Não Vitalício (Nunca Mais) / A Rosa E O Beija Flor / Quarta Cadeira (Ao Vivo),Praiou (Ao Vivo / Vol.4),Matheus & Kauan
O Nosso Santo Bateu / Que Sorte A Nossa (Ao Vivo),Praiou (Ao Vivo / Vol.4),Matheus & Kauan
Te Assumi Pro Brasil (Ao Vivo),Praiou (Ao Vivo / Vol.4),Matheus & Kauan
Não Recomendo (Ao Vivo),Praiou (Ao Vivo / Vol.3),Matheus & Kauan
Cronômetro (Ao Vivo),Praiou (Ao Vivo / Vol.3),Matheus & Kauan
Não Sei Se Tô Solteiro (Ao Vivo),Praiou (Ao Vivo / Vol.3),Matheus & Kauan
Antecedentes Sentimentais (Ao Vivo),Praiou (Ao Vivo / Vol.3),Matheus & Kauan
Não Sirvo (Ao Vivo),Praiou (Ao Vivo / Vol.3),Matheus & Kauan
Quem Tá Fora (Ao Vivo),Praiou (Ao Vivo / Vol.3),Matheus & Kauan
Não Mudava Nada (Ao Vivo),Praiou (Ao Vivo / Vol.3),Matheus & Kauan
Some (Ao Vivo),Praiou (Ao Vivo / Vol.3),Matheus & Kauan
Quebra Minha Promessa (Ao Vivo),Praiou (Ao Vivo / Vol.3),Matheus & Kauan
Asinha Solta (Ao Vivo),Praiou (Ao Vivo / Vol.3),Matheus & Kauan
Pega Na Mão Da Festa (Ao Vivo),Praiou (Ao Vivo / Vol.3),Matheus & Kauan
Próximas Ficadas (Ao Vivo),Praiou (Ao Vivo / Vol.3),Matheus & Kauan
Toda Vez Menos Hoje (Ao Vivo),Praiou (Ao Vivo / Vol.3),Matheus & Kauan
Novos Ares (Ao Vivo),Praiou (Ao Vivo / Vol.3),Matheus & Kauan
Sacada De Gênio (Ao Vivo),Praiou (Ao Vivo / Vol.3),Matheus & Kauan
Não Vitalício (Nunca Mais) / A Rosa E O Beija Flor / Quarta Cadeira (Ao Vivo),Praiou (Ao Vivo / Vol.3),Matheus & Kauan
Não Sei Se Tô Solteiro (Ao Vivo),Praiou (Ao Vivo / Vol.2),Matheus & Kauan
Não Recomendo (Ao Vivo),Praiou (Ao Vivo / Vol.2),Matheus & Kauan
Quem Tá Fora (Ao Vivo),Praiou (Ao Vivo / Vol.2),Matheus & Kauan
Não Sirvo (Ao Vivo),Praiou (Ao Vivo / Vol.2),Matheus & Kauan
Some (Ao Vivo),Praiou (Ao Vivo / Vol.2),Matheus & Kauan
Quebra Minha Promessa (Ao Vivo),Praiou (Ao Vivo / Vol.2),Matheus & Kauan
Asinha Solta (Ao Vivo),Praiou (Ao Vivo / Vol.2),Matheus & Kauan
Pega Na Mão Da Festa (Ao Vivo),Praiou (Ao Vivo / Vol.2),Matheus & Kauan
Próximas Ficadas (Ao Vivo),Praiou (Ao Vivo / Vol.2),Matheus & Kauan
Toda Vez Menos Hoje (Ao Vivo),Praiou (Ao Vivo / Vol.2),Matheus & Kauan
Novos Ares (Ao Vivo),Praiou (Ao Vivo / Vol.2),Matheus & Kauan
Sacada De Gênio (Ao Vivo),Praiou (Ao Vivo / Vol.2),Matheus & Kauan
Não Recomendo (Ao Vivo),Matheus e Kauan - Atualizadas,Matheus & Kauan
Só Toca Quem Sabe (Ao Vivo),Matheus e Kauan - Atualizadas,Matheus & Kauan
Oitava Dose (Ao Vivo),Matheus e Kauan - Atualizadas,Matheus & Kauan
Tem Moda Pra Tudo (Ao Vivo),Matheus e Kauan - Atualizadas,Matheus & Kauan
Basiquinho (Ao Vivo),Matheus e Kauan - Atualizadas,Matheus & Kauan
Toda Vez Menos Hoje (Ao Vivo),Matheus e Kauan - Atualizadas,Matheus & Kauan
Privacidade (Ao Vivo),Matheus e Kauan - Atualizadas,Matheus & Kauan
A Rosa E O Beija-Flor (Na Praia / Ao Vivo),Matheus e Kauan - Atualizadas,Matheus & Kauan
Gatilho (Ao Vivo),Matheus e Kauan - Atualizadas,Matheus & Kauan
Expectativa x Realidade,Matheus e Kauan - Atualizadas,Matheus & Kauan
É Problema,Matheus e Kauan - Atualizadas,Matheus & Kauan
Nem Doeu (Ao Vivo),Matheus e Kauan - Atualizadas,Matheus & Kauan
Pega Na Mão Da Festa (Ao Vivo),Matheus e Kauan - Atualizadas,Matheus & Kauan
O Nosso Santo Bateu (Ao Vivo),Matheus e Kauan - Atualizadas,Matheus & Kauan
"Cerveja, Sal E Limão (Ao Vivo)",Matheus e Kauan - Atualizadas,Matheus & Kauan
Litrão (Ao Vivo Em Recife / 2020),Matheus e Kauan - Atualizadas,Matheus & Kauan
Ser Humano Ou Anjo (Ao Vivo),Matheus e Kauan - Atualizadas,Matheus & Kauan
Decide Aí (Na Praia / Ao Vivo),Matheus e Kauan - Atualizadas,Matheus & Kauan
Nessas Horas (Ao Vivo),Matheus e Kauan - Atualizadas,Matheus & Kauan
Te Assumi Pro Brasil (Ao Vivo),Matheus e Kauan - Atualizadas,Matheus & Kauan
Não Recomendo (Ao Vivo),"Não Me Arrependo, Mas Não Recomendo",Matheus & Kauan
Só Toca Quem Sabe (Ao Vivo),"Não Me Arrependo, Mas Não Recomendo",Matheus & Kauan
Basiquinho (Ao Vivo),"Não Me Arrependo, Mas Não Recomendo",Matheus & Kauan
Privacidade (Ao Vivo),"Não Me Arrependo, Mas Não Recomendo",Matheus & Kauan
A Rosa E O Beija-Flor (Na Praia / Ao Vivo),"Não Me Arrependo, Mas Não Recomendo",Matheus & Kauan
Gatilho (Ao Vivo),"Não Me Arrependo, Mas Não Recomendo",Matheus & Kauan
Imagina A Sentada (Ao Vivo),"Não Me Arrependo, Mas Não Recomendo",Matheus & Kauan
Expectativa x Realidade,"Não Me Arrependo, Mas Não Recomendo",Matheus & Kauan
Viciado,"Não Me Arrependo, Mas Não Recomendo",Matheus & Kauan
É Problema,"Não Me Arrependo, Mas Não Recomendo",Matheus & Kauan
Não Me Desprendi,"Não Me Arrependo, Mas Não Recomendo",Matheus & Kauan
Nem Doeu (Ao Vivo),"Não Me Arrependo, Mas Não Recomendo",Matheus & Kauan
O Nosso Santo Bateu (Ao Vivo),"Não Me Arrependo, Mas Não Recomendo",Matheus & Kauan
Litrão (Ao Vivo Em Recife / 2020),"Não Me Arrependo, Mas Não Recomendo",Matheus & Kauan
Ser Humano Ou Anjo (Ao Vivo),"Não Me Arrependo, Mas Não Recomendo",Matheus & Kauan
Decide Aí (Na Praia / Ao Vivo),"Não Me Arrependo, Mas Não Recomendo",Matheus & Kauan
Nessas Horas (Ao Vivo),"Não Me Arrependo, Mas Não Recomendo",Matheus & Kauan
Te Assumi Pro Brasil (Ao Vivo),"Não Me Arrependo, Mas Não Recomendo",Matheus & Kauan
Não Vitalício (Nunca Mais) (Ao Vivo),Basiquinho 2 (Ao Vivo),Matheus & Kauan
Só Toca Quem Sabe (Ao Vivo),Basiquinho 2 (Ao Vivo),Matheus & Kauan
Meia-Volta (Ao Vivo),Basiquinho 2 (Ao Vivo),Matheus & Kauan
Bom Sinal (Ao Vivo),Basiquinho 2 (Ao Vivo),Matheus & Kauan
Privacidade (Ao Vivo),Basiquinho 2 (Ao Vivo),Matheus & Kauan
Trégua (Ao Vivo),Basiquinho 2 (Ao Vivo),Matheus & Kauan
0 a 10 (Ao Vivo),Basiquinho 2 (Ao Vivo),Matheus & Kauan
Muvuca (Ao Vivo),Basiquinho 2 (Ao Vivo),Matheus & Kauan
Gatilho (Ao Vivo),Se Melhorar Estraga (Ao Vivo),Matheus & Kauan
Ex Amiga (Ao Vivo),Se Melhorar Estraga (Ao Vivo),Matheus & Kauan
Barulho Das Rodinhas (Ao Vivo),Se Melhorar Estraga (Ao Vivo),Matheus & Kauan
Terceiro Lugar (Ao Vivo),Se Melhorar Estraga (Ao Vivo),Matheus & Kauan
Imagina A Sentada (Ao Vivo),Se Melhorar Estraga (Ao Vivo),Matheus & Kauan
Solteiro Mais Fiel Da Terra (Ao Vivo),Se Melhorar Estraga (Ao Vivo),Matheus & Kauan
Bate Língua (Ao Vivo),Se Melhorar Estraga (Ao Vivo),Matheus & Kauan
Você Não Vale Uma Lágrima (Ao Vivo),Se Melhorar Estraga (Ao Vivo),Matheus & Kauan
Ficha Caiu (Ao Vivo),Se Melhorar Estraga (Ao Vivo),Matheus & Kauan
Nunca Mais (Ao Vivo),Se Melhorar Estraga (Ao Vivo),Matheus & Kauan
Chora De Tabela (Ao Vivo),Se Melhorar Estraga (Ao Vivo),Matheus & Kauan
Última Alternativa (Ao Vivo),Se Melhorar Estraga (Ao Vivo),Matheus & Kauan
Ser Humano Ou Anjo (Ao Vivo),Se Melhorar Estraga (Ao Vivo),Matheus & Kauan
Nem Dói Mais (Ao Vivo),Se Melhorar Estraga (Ao Vivo),Matheus & Kauan
Se Melhorar Estraga (Ao Vivo),Se Melhorar Estraga (Ao Vivo),Matheus & Kauan
Ser Humano Ou Anjo (Ao Vivo),Matheus e Kauan: Ser Humano ou Anjo,Matheus & Kauan
Nessas Horas (Ao Vivo),Matheus e Kauan: Ser Humano ou Anjo,Matheus & Kauan
Abajur,Matheus e Kauan: Ser Humano ou Anjo,Matheus & Kauan
Amor Assim (Ao Vivo),Matheus e Kauan: Ser Humano ou Anjo,Matheus & Kauan
Meu Oxigênio (Ao Vivo),Matheus e Kauan: Ser Humano ou Anjo,Matheus & Kauan
Não Existe Despedida Pra Quem Ama (Ao Vivo),Matheus e Kauan: Ser Humano ou Anjo,Matheus & Kauan
Que Sorte A Nossa (Ao Vivo),Matheus e Kauan: Ser Humano ou Anjo,Matheus & Kauan
É Problema,Matheus e Kauan no Talo,Matheus & Kauan
Nem Doeu (Ao Vivo),Matheus e Kauan no Talo,Matheus & Kauan
Litrão (Ao Vivo Em Recife / 2020),Matheus e Kauan no Talo,Matheus & Kauan
Te Assumi Pro Brasil (Ao Vivo),Matheus e Kauan no Talo,Matheus & Kauan
Então Toma (Ao Vivo),Matheus e Kauan no Talo,Matheus & Kauan
O Nosso Santo Bateu (Ao Vivo),Matheus e Kauan no Talo,Matheus & Kauan
A Rosa E O Beija Flor (Ao Vivo),Matheus e Kauan no Talo,Matheus & Kauan
Oitava Dose (Ao Vivo),Matheus e Kauan no Talo,Matheus & Kauan
Mágica (Live),Matheus e Kauan no Talo,Matheus & Kauan
Solto Foguete (Ao Vivo),Matheus e Kauan no Talo,Matheus & Kauan
Litrão (Ao Vivo Em Recife / 2020),Matheus & Kauan Em Casa,Matheus & Kauan
